Flight ID,Engine,TOW (kg),TOW2_OpenAP (kg),Fuel Burnt (kg) ,Fuel Burnt OpenAP (kg),Total Dust (g),Total Dust OPENAP (g),takeoff,climb,cruise,step climb,descent,landing,unknown
2022_05_19_0103_39644E__A332_F-GZCO,Trent 772,187233.3,176572.31,43033.3,32372.314709594095,8.737154609356539,6.26723087725868,28.0,2612.0,17756.0,0,2144.0,0.0,136.0
2022_05_19_0315_3C64F4__A343_D-AIGT,CFM56-5C3,276000.0,176541.71,147963.19,19541.71343739849,0.4137555153715814,0.031582147400354504,80.0,2628.0,42120.0,0,1564.0,0.0,204.0
2022_05_19_1202_3C656F__A333_D-AIKO,Trent 772,182539.61,174416.16,32759.61,24636.162502562078,4.495571881769269,3.870270723024346,36.0,1660.0,14564.0,0,1468.0,0.0,72.0
2022_05_19_1757_3C656F__A333_D-AIKO,Trent 772,155106.66,153824.01,5326.66,4044.014560404003,18.40209250870488,13.185219510491466,28.0,732.0,552.0,0,960.0,0.0,84.0
2022_05_19_2048_3C656F__A333_D-AIKO,Trent 772,155306.58,154129.0,5526.58,4348.996138105007,17.639933226535238,14.592032711885452,28.0,860.0,152.0,0,1324.0,0.0,76.0
2022_05_19_2247_3C656F__A333_D-AIKO,Trent 772,189823.22,180935.71,40043.22,31155.707426530404,13.100495898492762,8.747727037104852,32.0,2360.0,16632.0,0,2248.0,0.0,140.0
2022_05_20_0732_3C64F4__A343_D-AIGT,CFM56-5C3,276000.0,175494.7,135559.02,18494.704928284387,1.0006316682990966,0.24382342380687858,72.0,2132.0,38940.0,0,1600.0,0.0,292.0
2022_05_20_0925_39644E__A332_F-GZCO,Trent 772,199970.58,190373.9,55770.58,46173.90394547106,2.1041557130424384,1.6313574233219337,32.0,2200.0,27108.0,0,1300.0,0.0,672.0
2022_05_20_1213_3C656F__A333_D-AIKO,Trent 772,184860.66,175747.08,35080.66,25967.08206334085,3.824382245946596,3.319503396853562,32.0,1956.0,15128.0,0,1320.0,0.0,120.0
2022_05_20_1836_3C656F__A333_D-AIKO,Trent 772,155892.08,154133.09,6112.08,4353.094454747956,12.696671094160859,8.55794751554135,0.0,720.0,1080.0,0,1304.0,0.0,68.0
2022_05_20_2013_39644E__A332_F-GZCO,Trent 772,193512.9,184638.68,49312.9,40438.681897026676,1.634423195411351,1.2141715678761014,32.0,1972.0,23928.0,0,1380.0,0.0,192.0
2022_05_20_2100_3C656F__A333_D-AIKO,Trent 772,155431.22,154193.04,5651.22,4413.038807093701,10.923921766970249,8.847305869070802,28.0,688.0,840.0,0,1148.0,0.0,56.0
2022_05_20_2140_3C64F4__A343_D-AIGT,CFM56-5C3,276000.0,176999.34,149422.52,19999.337903184056,0.5260707604250602,0.09430930110515255,60.0,2576.0,42652.0,0,1772.0,0.0,208.0
2022_05_20_2308_3C656F__A333_D-AIKO,Trent 772,187522.48,178872.41,37742.48,29092.408420373074,12.118881677088401,8.897966640169507,0.0,1656.0,17708.0,0,1724.0,0.0,184.0
2022_05_21_0741_39644E__A332_F-GZCO,Trent 772,171439.62,163178.21,27239.62,18978.213270602246,0.976766225237178,0.9426587352399873,32.0,1972.0,10116.0,0,1460.0,0.0,160.0
2022_05_21_0950_3C656F__A333_D-AIKO,Trent 772,187984.64,179007.64,38204.64,29227.640889490696,2.0026034072067254,1.598407554024788,40.0,1836.0,17164.0,0,2064.0,0.0,160.0
2022_05_21_1313_39644E__A332_F-GZCO,Trent 772,173467.69,165700.45,29267.69,21500.451227836842,5.3498884845652945,3.813081987293187,36.0,1828.0,11668.0,0,1928.0,0.0,152.0
2022_05_21_1355_3C64F4__A343_D-AIGT,CFM56-5C3,276000.0,175642.31,130640.75,18642.31061538437,0.9105542410823217,0.17838150397549787,76.0,2380.0,37060.0,0,1624.0,0.0,172.0
