Flight ID,Engine,TOW (kg),TOW2_OpenAP (kg),Fuel Burnt (kg) ,Fuel Burnt OpenAP (kg),Total Dust (g),Total Dust OPENAP (g),takeoff,climb,cruise,step climb,descent,landing,unknown
2022_05_27_2017_3C6565__A333_D-AIKE,Trent 772,177081.29,165853.97,46976.99,34502.186905396855,0.1909921687546391,0.12874463853574217,24.0,1816.0,22928.0,0,1624.0,0.0,140.0
2022_05_27_2207_3C64F4__A343_D-AIGT,CFM56-5C3,234196.31,151028.64,103218.12,10809.59454221013,0.06552645058881401,0.010019391850050283,32.0,2048.0,28992.0,0,1676.0,0.0,408.0
2022_05_27_2234_3C656F__A333_D-AIKO,Trent 772,164360.3,155194.81,32842.56,22658.67833175465,1.6210110346666018,1.0303784004415417,0.0,1748.0,14252.0,0,2104.0,0.0,108.0
2022_05_28_0724_39644E__A332_F-GZCO,Trent 772,153344.1,145645.4,26182.34,17628.227142721917,1.3621232277992632,1.3119995721333018,32.0,1604.0,10592.0,0,1608.0,0.0,92.0
2022_05_28_0919_3C6565__A333_D-AIKE,Trent 772,186235.55,172953.44,57148.39,42390.48471339949,0.022354161630117286,0.01770392315976121,44.0,2160.0,28112.0,0,1620.0,0.0,164.0
2022_05_28_1025_3C656F__A333_D-AIKO,Trent 772,190929.84,178339.99,62364.26,48375.53909809065,0.05578225840299964,0.05034658988216213,28.0,2040.0,31744.0,0,1836.0,0.0,156.0
2022_05_28_1224_3C64F4__A343_D-AIGT,CFM56-5C3,263885.5,155697.08,136206.11,15996.754735165709,0.17736597742533503,0.014249378752272213,56.0,2092.0,39216.0,0,1756.0,0.0,204.0
2022_05_28_1301_39644E__A332_F-GZCO,Trent 772,156834.56,148509.07,30060.62,20810.080759842054,10.312558641633641,6.595559464142351,48.0,1828.0,12076.0,0,2012.0,0.0,188.0
2022_05_28_2026_3C6565__A333_D-AIKE,Trent 772,178205.06,167924.14,48225.62,36802.37587527626,0.04713171540542982,0.03380186629440958,28.0,2112.0,22816.0,0,1292.0,0.0,296.0
2022_05_28_2257_3C656F__A333_D-AIKO,Trent 772,185988.22,175217.25,56873.58,44905.83663319514,0.09490824422474994,0.06941447785203743,52.0,2468.0,26816.0,0,1908.0,0.0,228.0
2022_05_29_0239_3C64F4__A343_D-AIGT,CFM56-5C3,251226.34,154170.09,122140.38,14300.097368846347,0.11794111628204464,0.0192329834444879,56.0,2260.0,34604.0,0,1604.0,0.0,216.0
2022_05_29_1203_3C6565__A333_D-AIKE,Trent 772,174573.1,164550.68,44190.11,33054.093323210494,0.5501183867241474,0.4466831651985105,24.0,1708.0,21656.0,0,1264.0,0.0,120.0
2022_05_29_1319_3C656F__A333_D-AIKO,Trent 772,170310.62,162212.11,39454.02,30455.6784451365,2.9788927063674278,2.284182822944042,28.0,1464.0,19136.0,0,2100.0,0.0,220.0
2022_05_29_1418_39644E__A332_F-GZCO,Trent 772,165772.1,154778.77,39991.22,27776.416174288224,0.6064165879384545,0.7472776384761219,28.0,2156.0,17556.0,0,1292.0,0.0,220.0
2022_05_29_1632_3C64F4__A343_D-AIGT,CFM56-5C3,227989.31,151466.51,96321.46,11296.12506989141,0.24953975793706631,0.007934337846888932,40.0,1616.0,27512.0,0,1436.0,0.0,128.0
2022_05_29_2158_3C656F__A333_D-AIKO,Trent 772,173296.89,162793.5,42772.1,31101.671973335448,4.271037145006203,2.5442598368860456,28.0,2144.0,19224.0,0,1732.0,0.0,100.0
2022_05_29_2225_39644E__A332_F-GZCO,Trent 772,161845.0,151892.16,35627.78,24569.068127766754,4.333338250193293,3.0541379978949452,32.0,1756.0,15796.0,0,2216.0,0.0,132.0
2022_05_30_0430_3C64F4__A343_D-AIGT,CFM56-5C3,223316.35,150104.31,91129.28,9782.570479372594,0.9023857516928447,0.22865282653921482,32.0,1964.0,25416.0,0,1412.0,0.0,120.0
2022_05_30_0912_3C656F__A333_D-AIKO,Trent 772,192441.99,179200.11,64044.43,49331.2384693714,0.025463975963419802,0.019740344505542358,24.0,2528.0,31172.0,0,2008.0,0.0,264.0
2022_05_30_1055_3C6565__A333_D-AIKE,Trent 772,169697.68,158936.51,38772.98,26816.11862877269,0.4874800911036789,0.4666526246322377,32.0,1756.0,17836.0,0,1924.0,0.0,204.0
2022_05_30_1327_39644E__A332_F-GZCO,Trent 772,164868.65,154580.04,38987.38,27555.601643965507,1.9849045117323423,2.2463675038174684,28.0,1988.0,17360.0,0,1536.0,0.0,272.0
2022_05_30_1605_3C64F4__A343_D-AIGT,CFM56-5C3,221196.11,149199.34,88773.46,8777.04566783016,0.5671386218172048,0.028612942664238906,52.0,1856.0,24812.0,0,1252.0,0.0,188.0
2022_05_30_2131_3C656F__A333_D-AIKO,Trent 772,188378.23,177525.01,59529.14,47470.00613587695,0.022356498980702723,0.018736974189373964,28.0,1952.0,30384.0,0,1516.0,0.0,80.0
2022_05_30_2159_39644E__A332_F-GZCO,Trent 772,162459.01,151645.02,36310.02,24294.463923152616,9.011546210809776,5.718781694577267,32.0,1920.0,15940.0,0,1580.0,0.0,68.0
2022_05_30_2215_3C6565__A333_D-AIKE,Trent 772,173120.7,162436.34,42576.33,30704.826029234435,2.9791334371052827,2.0630964774636635,36.0,2080.0,19328.0,0,1580.0,0.0,88.0
2022_05_31_0237_3C64F4__A343_D-AIGT,CFM56-5C3,212856.28,148422.68,79506.98,7914.083546281125,0.9266079634472135,0.2471877063089045,112.0,1800.0,21884.0,0,1408.0,0.0,88.0
2022_05_31_1212_3C656F__A333_D-AIKO,Trent 772,166247.31,157761.76,34939.23,25510.849751270012,0.527462572228061,0.5305487071894361,24.0,2056.0,14640.0,0,1300.0,0.0,480.0
2022_05_31_1352_39644E__A332_F-GZCO,Trent 772,164901.33,154296.32,39023.7,27240.356644994972,0.37179639056143804,0.30660492061888067,28.0,2000.0,17284.0,0,1844.0,0.0,144.0
2022_05_31_1402_3C64F4__A343_D-AIGT,CFM56-5C3,216037.41,148539.15,83041.57,8043.50350607799,0.3387366961819524,0.020222955857504752,44.0,1804.0,23016.0,0,1860.0,0.0,192.0
2022_05_31_1815_3C656F__A333_D-AIKO,Trent 772,139324.5,137742.4,5025.0,3267.1134253273513,2.320797500504625,1.5703462261799335,20.0,636.0,716.0,0,964.0,0.0,28.0
2022_05_31_2021_3C6565__A333_D-AIKE,Trent 772,180290.68,168721.1,50542.98,37687.89374018196,0.4263462448365409,0.3437327858014562,32.0,1964.0,24660.0,0,1672.0,0.0,84.0
2022_05_31_2048_3C656F__A333_D-AIKO,Trent 772,139293.81,137972.43,4990.9,3522.699128830326,3.725921036643483,2.551068693153199,28.0,736.0,208.0,0,1352.0,0.0,52.0
2022_05_31_2212_39644E__A332_F-GZCO,Trent 772,166727.25,155165.04,41052.5,28205.603309778922,1.934292913141022,1.191410828495924,32.0,2296.0,17692.0,0,1624.0,0.0,92.0
2022_05_31_2247_3C656F__A333_D-AIKO,Trent 772,169902.0,159609.05,39000.0,27563.385193649046,3.519525069367667,2.2391136684112203,20.0,1984.0,17256.0,0,2000.0,0.0,270.0
