Flight ID,Engine,TOW (kg),TOW2_OpenAP (kg),Fuel Burnt (kg) ,Fuel Burnt OpenAP (kg),Total Dust (g),Total Dust OPENAP (g),takeoff,climb,cruise,step climb,descent,landing,unknown
2022_03_01_0046_896452_UAE867_B77W_A6-EQC,GE90-115B,213687.29,215040.19,5087.29,6440.185924378963,1.415516436357064,1.633350982085781,36.47,419.88,655.79,0.0,1024.44,0.0,13.54
2022_03_01_0051_896307_UAE836_B77W_A6-ENE,GE90-115B,215313.57,217075.89,6713.57,8475.886440313065,1.8827345288735902,2.22231128280598,32.31,556.18,758.14,0.0,1746.27,0.0,66.92
2022_03_01_0122_8963D4_UAE854_B77W_A6-EPE,GE90-115B,218777.91,221003.85,10177.91,12403.854713050832,1.1889763005611038,1.6664785799981834,25.4,856.71,1596.26,0.0,1708.79,0.0,168.3
2022_03_01_0226_8963DD_UAE2816_B77W_A6-EPN,GE90-115B,219293.79,220586.81,10693.79,11986.811922986555,3.798096817840233,3.6006928437912546,0.0,903.51,1807.83,0.0,1931.08,0.0,59.31
2022_03_01_0333_896309_UAE2819_B77W_A6-ENG,GE90-115B,219889.89,224810.63,11289.89,16210.634536018111,2.618122727952006,3.74246445206234,40.02,704.81,3002.37,0.0,1493.72,0.0,106.34
2022_03_01_0410_8963D2_UAE2827_B77W_A6-EPC,GE90-115B,215916.8,219306.37,7316.8,10706.374370746136,1.5735600251228286,1.7255101682673037,31.92,508.46,1517.01,0.0,1349.32,0.0,72.32
2022_03_01_0513_06A13B_QTR24W_B77W_A7-BAY,GE90-115B,217236.85,218187.04,8636.85,9587.037336599675,1.3473129133793234,1.2586699051677162,49.92,750.6,1140.26,0.0,1435.79,0.0,30.29
2022_03_01_0530_8960D6_UAE9130_B77W_A6-EBO,GE90-115B,210482.11,210852.85,1882.11,2252.8515857910274,1.2526187974551621,1.7579540687312818,28.31,121.41,256.21,0.0,447.85,0.0,59.23
2022_03_01_0652_8963D2_UAE2828_B77W_A6-EPC,GE90-115B,216268.89,218422.63,7668.89,9822.62848874743,1.5550344869767412,1.672684554783583,24.39,627.88,1260.13,0.0,1272.94,0.0,120.43
2022_03_01_0719_896309_UAE2820_B77W_A6-ENG,GE90-115B,219103.23,222528.71,10503.23,13928.706195077339,3.582258391050308,3.437039568998125,0.0,823.27,2038.86,0.0,1753.77,0.0,254.33
2022_03_01_0737_70605A_KAC681_B77W_9K-AOH,GE90-115B,218559.4,220782.35,9959.4,12182.346270801161,0.6345945800795804,0.7212802806822575,20.73,806.19,1835.82,0.0,1523.69,0.0,62.35
2022_03_01_0750_89617F_UAE9126_B77W_A6-EGG,GE90-115B,211583.56,211227.47,2983.56,2627.471378693581,3.904870631146479,3.094921926301817,25.38,304.62,89.09,0.0,429.68,0.0,208.01
2022_03_01_0823_06A13B_QTR04F_B77W_A7-BAY,GE90-115B,217291.47,217823.19,8691.47,9223.19132565585,0.7033424761225648,0.8187480147887504,32.56,790.78,1137.66,0.0,1257.35,0.0,108.9
2022_03_01_1037_896314_UAE857_B77W_A6-ENR,GE90-115B,219634.85,222080.29,11034.85,13480.286298917359,0.8973834634187837,0.9932087354690379,39.64,820.37,2306.89,0.0,1565.17,0.0,89.2
2022_03_01_1217_706057_KAC683_B77W_9K-AOD,GE90-115B,220334.97,220314.27,11734.97,11714.274413107147,0.9046596698504389,0.9689440027656939,27.35,1151.04,1229.44,0.0,1756.08,0.0,160.37
2022_03_01_1233_896118_UAE839_B77W_A6-ECQ,GE90-115B,215885.78,217955.44,7285.78,9355.439941779714,0.8186128977902616,0.8622178124486873,37.2,572.66,1267.88,0.0,1112.39,0.0,105.59
2022_03_01_1421_896314_UAE858_B77W_A6-ENR,GE90-115B,219357.26,220213.37,10757.26,11613.368287782745,0.9779738824580715,0.9423909694533108,31.47,952.18,1391.91,0.0,2068.38,0.0,57.38
2022_03_01_1502_896118_UAE840_B77W_A6-ECQ,GE90-115B,215781.54,217185.14,7181.54,8585.140386692276,0.9353072632307294,0.9055565237502354,17.77,635.81,971.3,0.0,1323.86,0.0,38.8
2022_03_01_1514_706057_KAC684_B77W_9K-AOD,GE90-115B,219825.71,221564.77,11225.71,12964.769706259118,0.7038220116461801,0.8593632683726343,29.92,882.37,2168.1,0.0,1618.7,0.0,123.85
2022_03_01_1706_8963E1_UAE859_B77W_A6-EPR,GE90-115B,219736.1,221566.81,11136.1,12966.806045018404,0.7786948765274457,0.9032408230981166,40.62,838.95,2320.77,0.0,1516.67,0.0,45.94
2022_03_01_1729_896454_UAE2821_B77W_A6-EQE,GE90-115B,216217.43,218821.6,7617.43,10221.597949767292,0.6794490137839058,0.8868290344293114,36.62,577.34,1380.84,0.0,1305.43,0.0,92.81
2022_03_01_1734_8963DA_UAE2818_B77W_A6-EPK,GE90-115B,219684.56,221426.2,11084.56,12826.203166640891,2.7219184480707126,2.150804501345829,0.0,954.59,1835.44,0.0,1747.26,0.0,217.17
2022_03_01_2019_896454_UAE2822_B77W_A6-EQE,GE90-115B,216021.92,218406.82,7421.92,9806.821165126046,2.2209774505885336,1.9228713214894544,35.88,619.77,1076.62,0.0,1352.54,0.0,39.12
2022_03_01_2051_8963E1_UAE860_B77W_A6-EPR,GE90-115B,219343.2,220328.81,10743.2,11728.806334448254,1.6654355764723434,1.5572860571602372,35.24,915.21,1740.97,0.0,1569.55,0.0,52.35
2022_03_01_2149_8964A7_UAE853_B77W_A6-EQO,GE90-115B,219387.28,221727.63,10787.28,13127.63269390184,1.0679592512119684,1.5375999680563883,42.6,834.38,1991.44,0.0,1720.05,0.0,124.87
2022_03_01_2228_8963D9_UAE866_B77W_A6-EPJ,GE90-115B,214255.49,215052.55,5655.49,6452.549772971306,0.5018651449373285,0.5497327915659725,38.1,475.28,725.2,0.0,1016.92,0.0,90.03
2022_03_01_2229_8963DD_UAE2815_B77W_A6-EPN,GE90-115B,220222.31,223256.43,11622.31,14656.433176115945,1.9355972549831373,3.45588790742648,34.05,755.75,3106.69,0.0,1316.53,0.0,73.94
2022_03_01_2232_896312_UAE835_B77W_A6-ENP,GE90-115B,215887.09,218169.02,7287.09,9569.023496162652,0.6670140048118326,0.8849040253609525,33.44,546.05,1390.23,0.0,1214.19,0.0,47.81
2022_03_02_0043_8963D9_UAE867_B77W_A6-EPJ,GE90-115B,214026.13,215322.42,5426.13,6722.417491025334,0.942477453792642,0.8589077634926243,0.0,500.52,306.0,0.0,1971.09,0.0,33.08
2022_03_02_0056_896312_UAE836_B77W_A6-ENP,GE90-115B,215654.92,217472.02,7054.92,8872.024081918556,2.2710735424369863,1.9887770042975075,27.62,530.92,1190.26,0.0,1527.91,0.0,99.49
2022_03_02_0057_8964A7_UAE854_B77W_A6-EQO,GE90-115B,218003.66,219811.13,9403.66,11211.13463206874,2.404410571490267,1.9630087749643979,37.4,718.13,1887.94,0.0,1300.09,0.0,44.75
2022_03_02_0212_8963DD_UAE2816_B77W_A6-EPN,GE90-115B,219100.55,220294.16,10500.55,11694.162496330573,2.4281446663887007,2.0641832386764127,0.0,864.24,2024.06,0.0,1583.07,0.0,27.3
2022_03_02_0405_8964A4_UAE2819_B77W_A6-EQL,GE90-115B,220189.68,222906.83,11589.68,14306.834007765614,1.167701863685956,1.7316995002094213,41.56,845.91,2620.88,0.0,1390.11,0.0,48.16
2022_03_02_0422_8963E2_UAE2827_B77W_A6-EPS,GE90-115B,216318.99,219000.98,7718.99,10400.984558227905,1.5089709139704954,2.1564601685827136,42.34,566.46,1390.2,0.0,1507.39,0.0,54.45
2022_03_02_0655_8963E2_UAE2828_B77W_A6-EPS,GE90-115B,216359.02,218345.8,7759.02,9745.799683841024,4.251975360464824,3.5250017022720024,38.29,617.46,1208.57,0.0,1513.08,0.0,54.84
2022_03_02_0723_8964A4_UAE2820_B77W_A6-EQL,GE90-115B,220905.08,222434.8,12305.08,13834.800600742205,2.6124051496240934,2.3252547446267404,0.0,1041.51,1974.12,0.0,2353.29,0.0,166.43
2022_03_02_1041_896310_UAE857_B77W_A6-ENN,GE90-115B,220180.9,221899.52,11580.9,13299.523478328645,2.105341651402578,3.129985206620621,13.39,883.89,2576.9,0.0,1413.45,0.0,97.93
2022_03_02_1215_70605F_KAC683_B77W_9K-AOM,GE90-115B,219145.85,220461.42,10545.85,11861.418182510937,4.041288038544148,3.674115711176387,31.03,972.99,1117.86,0.0,2115.9,0.0,131.02
2022_03_02_1222_896108_UAE839_B77W_A6-ECA,GE90-115B,215680.93,217676.45,7080.93,9076.451944571103,1.5059245808147697,2.2607221390473637,35.2,545.68,1232.84,0.0,1179.33,0.0,129.66
2022_03_02_1351_89621B_UAE2817_B77W_A6-EGZ,GE90-115B,220543.99,222632.85,11943.99,14032.853810049946,2.53474122612401,4.0432128882033265,41.82,864.56,2619.52,0.0,1635.55,0.0,126.86
2022_03_02_1411_896310_UAE858_B77W_A6-ENN,GE90-115B,219079.66,220249.85,10479.66,11649.849539791045,5.374124986779415,4.05165107096167,5.92,977.29,1433.32,0.0,1651.81,0.0,51.77
2022_03_02_1501_896108_UAE840_B77W_A6-ECA,GE90-115B,215452.92,217329.54,6852.92,8729.543810272655,4.828109344339925,4.039668403826518,36.71,540.73,1135.67,0.0,1190.0,0.0,44.07
2022_03_02_1513_70605F_KAC684_B77W_9K-AOM,GE90-115B,220604.03,221993.26,12004.03,13393.262528666613,1.573606131623822,2.465651237202934,37.84,1028.94,1893.77,0.0,1829.0,0.0,58.88
2022_03_02_1656_896217_UAE859_B77W_A6-EGV,GE90-115B,219924.58,221942.88,11324.58,13342.876616119796,1.642490228252876,2.463669907756958,50.45,879.64,1955.81,0.0,2061.6,0.0,75.53
2022_03_02_1719_896454_UAE2821_B77W_A6-EQE,GE90-115B,216517.13,219060.87,7917.13,10460.872978228785,3.2204613706889504,6.590611872530917,27.04,631.58,1306.97,0.0,1522.99,0.0,50.04
2022_03_02_1734_89621B_UAE2818_B77W_A6-EGZ,GE90-115B,220208.88,221842.09,11608.88,13242.09451533939,3.913998673104808,2.960530535212118,0.0,942.05,2146.05,0.0,2075.11,0.0,60.55
2022_03_02_1736_06A062_QTR77R_B77W_A7-BAC,GE90-115B,217540.48,218689.37,8940.48,10089.369969525753,5.3674105737983755,5.778337068679437,41.53,782.71,1126.01,0.0,1666.69,0.0,55.44
2022_03_02_2014_896217_UAE860_B77W_A6-EGV,GE90-115B,219043.7,220110.06,10443.7,11510.063167019027,4.6947694670824225,3.8587829836926684,25.4,908.23,1596.49,0.0,1635.72,0.0,91.8
2022_03_02_2017_896454_UAE2822_B77W_A6-EQE,GE90-115B,216433.6,218574.92,7833.6,9974.92283107966,7.031918265138993,5.200629178407181,38.73,634.05,1286.94,0.0,1236.18,0.0,77.81
2022_03_02_2022_06A062_QTR09M_B77W_A7-BAC,GE90-115B,217564.69,219309.53,8964.69,10709.529027889172,7.709429575766116,8.686551452122002,22.5,650.72,1803.85,0.0,1653.21,5.28,134.58
2022_03_02_2152_8964A4_UAE853_B77W_A6-EQL,GE90-115B,219998.57,222056.66,11398.57,13456.65747337982,2.0481509898078403,3.787761473545418,38.55,902.3,2077.0,0.0,1795.05,0.0,89.82
2022_03_02_2225_896218_UAE2815_B77W_A6-EGW,GE90-115B,220355.62,223121.81,11755.62,14521.809702502898,2.0414861131338835,4.081522573721041,41.4,810.12,2715.41,0.0,1536.87,0.0,299.31
2022_03_02_2237_896114_UAE866_B77W_A6-ECM,GE90-115B,214478.77,215779.91,5878.77,7179.906396724949,0.6198833828937643,0.6371805593341254,31.16,486.41,875.91,0.0,1001.12,0.0,56.8
2022_03_02_2252_06A2B4_QTR1184_B77W_A7-BEP,GE90-115B,224602.17,229527.87,16002.17,20927.871406742168,6.0619558227317265,5.653035363288945,38.77,1012.29,4431.91,0.0,1840.55,0.0,116.68
2022_03_03_0055_896114_UAE867_B77W_A6-ECM,GE90-115B,214466.13,215044.91,5866.13,6444.913719172644,0.5385354272960412,0.5315418213788942,36.08,546.58,553.66,0.0,1066.25,0.0,33.7
2022_03_03_0102_8964A4_UAE854_B77W_A6-EQL,GE90-115B,219468.24,220933.47,10868.24,12333.470407066652,5.70041269077443,4.777327974007355,24.01,900.55,1796.58,0.0,1836.73,0.0,142.96
2022_03_03_0216_896218_UAE2816_B77W_A6-EGW,GE90-115B,219687.31,221033.52,11087.31,12433.522186930986,2.5002069383433145,2.2406826694260973,0.0,919.26,2001.91,0.0,1871.35,0.0,76.03
2022_03_03_0300_06A2B4_QTR1185_B77W_A7-BEP,GE90-115B,224050.78,226165.47,15450.78,17565.46847141716,1.91793589116542,2.1827120329713643,23.22,1090.33,4036.62,0.0,1408.46,0.0,61.25
2022_03_03_0341_70605E_KAC689_B77W_9K-AOL,GE90-115B,218503.4,220966.38,9903.4,12366.377358743766,6.2365974681388066,5.049206259394619,23.45,772.3,2031.62,0.0,1268.61,0.0,93.7
2022_03_03_0350_896317_UAE2819_B77W_A6-ENU,GE90-115B,220085.08,222551.2,11485.08,13951.196386573436,1.4629445547289355,1.7722139957564764,38.09,807.33,2720.65,0.0,1446.25,0.0,54.8
2022_03_03_0428_8963DE_UAE2827_B77W_A6-EPO,GE90-115B,216682.21,219421.66,8082.21,10821.657820144826,2.5138770783156277,4.382890710994881,36.7,599.67,1526.18,0.0,1294.88,0.0,209.32
2022_03_03_0659_8963DE_UAE2828_B77W_A6-EPO,GE90-115B,217425.1,218920.19,8825.1,10320.191445249908,5.05797099789084,4.330075274163106,31.8,843.95,778.83,0.0,1687.27,6.42,150.83
2022_03_03_0701_70605E_KAC690_B77W_9K-AOL,GE90-115B,219332.35,222270.71,10732.35,13670.70921009435,4.491973153132851,8.562530855586898,0.0,826.96,2323.73,0.0,1604.44,0.0,32.66
2022_03_03_0726_896317_UAE2820_B77W_A6-ENU,GE90-115B,220361.95,221860.14,11761.95,13260.141635331802,1.8799045177341858,1.7963875507294873,0.0,982.56,1946.54,0.0,2332.65,0.0,71.83
2022_03_03_0731_70605C_KAC681_B77W_9K-AOJ,GE90-115B,219713.37,220521.23,11113.37,11921.226793937136,11.412081001937496,9.15320518178054,26.87,1000.81,1564.21,0.0,1610.56,0.0,186.6
2022_03_03_0823_710053_SVA1029_B77W_HZ-AK11,GE90-115B,219527.03,222393.97,10927.03,13793.968788812072,1.7847157002813314,1.8204037601701644,0.0,833.48,2305.31,0.0,1836.94,0.0,60.69
2022_03_03_1026_06A07A_QTR1164_B77W_A7-BAM,GE90-115B,218088.45,220481.79,9488.45,11881.786383466317,4.869233203174042,4.527361011219403,46.58,701.48,1759.34,0.0,1739.41,0.0,81.78
2022_03_03_1047_70605C_KAC682_B77W_9K-AOJ,GE90-115B,221000.87,222778.66,12400.87,14178.656570628673,6.034026057997191,9.78724717133613,33.8,934.52,2711.67,0.0,1486.85,0.0,105.85
2022_03_03_1051_896108_UAE857_B77W_A6-ECA,GE90-115B,219603.27,223004.01,11003.27,14404.013550961536,5.076238897324032,9.03951689023938,45.66,790.94,2483.11,0.0,1264.5,0.0,156.75
2022_03_03_1118_710057_SVA1034_B77W_HZ-AK15,GE90-115B,220246.25,221599.58,11646.25,12999.575122232261,2.9868775541184758,3.973123705050546,31.22,922.82,2262.09,0.0,1583.8,0.0,114.34
2022_03_03_1131_710107_SVA554_B77W_HZ-AK29,GE90-115B,219319.68,222378.22,10719.68,13778.220483252202,3.2597063693161643,2.72754152246574,0.0,867.98,1977.68,0.0,1919.27,0.0,82.17
2022_03_03_1217_70605B_KAC683_B77W_9K-AOI,GE90-115B,219492.61,220088.11,10892.61,11488.109313538513,12.872030254247246,10.203506856918882,23.48,1021.91,1355.12,0.0,1714.84,0.0,74.24
2022_03_03_1229_06A07C_QTR1152_B77W_A7-BAP,GE90-115B,213614.02,214597.01,5014.02,5997.010821304644,6.884548804937949,7.777541630713444,32.65,371.83,823.82,0.0,1035.75,0.0,54.65
2022_03_03_1231_896219_UAE839_B77W_A6-EGX,GE90-115B,216253.69,217651.45,7653.69,9051.451354666517,1.4837712931715752,1.6675466557504268,41.01,599.91,1351.56,0.0,1169.02,0.0,55.9
2022_03_03_1340_896116_UAE2817_B77W_A6-ECO,GE90-115B,221841.45,226432.09,13241.45,17832.093612658802,1.945904142878545,2.3798203646135105,42.9,755.16,3879.83,0.0,1738.45,0.0,99.15
2022_03_03_1352_7100C2_SVA560_B77W_HZ-AK34,GE90-115B,220581.83,222102.46,11981.83,13502.464566833965,4.064431958314658,3.1998100948762453,0.0,1088.44,1668.23,0.0,2093.8,0.0,178.82
2022_03_03_1405_896108_UAE858_B77W_A6-ECA,GE90-115B,219677.93,220213.69,11077.93,11613.688238470135,14.214317992594708,11.629637213898409,22.38,1056.5,1211.33,0.0,1952.23,0.0,99.09
2022_03_03_1425_06A07C_QTR1153_B77W_A7-BAP,GE90-115B,213150.89,213434.09,4550.89,4834.089601075881,5.6352748790105665,5.210839295872583,29.74,379.65,651.17,0.0,730.34,0.0,43.46
2022_03_03_1428_06A07A_QTR1165_B77W_A7-BAM,GE90-115B,217663.95,217873.14,9063.95,9273.135264001507,5.291011404661115,4.283310903899395,0.0,846.2,1346.51,0.0,1230.66,0.0,51.53
2022_03_03_1434_896211_UAE9101_B77W_A6-EGP,GE90-115B,210679.63,211052.01,2079.63,2452.0085173291977,1.5043220570259068,1.5124558194163087,27.56,135.7,292.43,0.0,416.17,0.0,156.17
2022_03_03_1437_710107_SVA555_B77W_HZ-AK29,GE90-115B,221095.74,224009.34,12495.74,15409.34461430111,1.9632464927295048,2.487966140785042,42.87,839.34,3138.23,0.0,1522.2,0.0,81.99
2022_03_03_1508_896219_UAE840_B77W_A6-EGX,GE90-115B,215589.02,217697.68,6989.02,9097.676988068411,3.8817252510417553,3.4579367913447547,41.83,545.14,999.91,0.0,1572.65,0.0,64.3
2022_03_03_1550_70605B_KAC684_B77W_9K-AOI,GE90-115B,220065.56,222604.93,11465.56,14004.934227080277,5.640652266095206,9.466485477424154,14.51,877.63,2418.14,0.0,1683.72,0.0,81.37
2022_03_03_1551_06A1C0_QTR1188_B77W_A7-BEJ,GE90-115B,227514.18,232416.15,18914.18,23816.150549813407,5.198407038617052,4.398205107577219,54.49,1082.06,5834.95,0.0,1884.51,0.0,109.2
2022_03_03_1644_7100C2_SVA561_B77W_HZ-AK34,GE90-115B,220147.96,223429.33,11547.96,14829.326846952237,2.1609782433271163,3.2310419112056845,43.33,820.33,2601.88,0.0,1572.32,0.0,93.0
2022_03_03_1700_06A13B_QTR39L_B77W_A7-BAY,GE90-115B,214980.91,215902.32,6380.91,7302.32309905937,4.539376594070963,3.782920767252997,45.12,521.66,779.55,0.0,1360.29,0.0,103.13
2022_03_03_1700_896317_UAE859_B77W_A6-ENU,GE90-115B,220075.72,223029.55,11475.72,14429.554184315195,6.248145794213189,10.568504796274151,39.31,812.86,2572.42,0.0,1604.38,0.0,156.4
2022_03_03_1719_06A079_QTR77R_B77W_A7-BAL,GE90-115B,217432.39,219434.83,8832.39,10834.82524455478,9.274064718230068,12.257542323649226,45.7,717.6,1353.11,0.0,1547.91,0.0,107.64
2022_03_03_1732_896116_UAE2818_B77W_A6-ECO,GE90-115B,219984.6,221125.91,11384.6,12525.906933342045,3.8911143479259396,3.179902879700343,0.0,990.33,1817.37,0.0,2006.95,0.0,66.06
2022_03_03_1732_896453_UAE2821_B77W_A6-EQD,GE90-115B,216962.04,219885.75,8362.04,11285.745057986556,3.8514780289433226,6.756751010443559,37.77,627.61,1416.46,0.0,1724.15,0.0,141.17
2022_03_03_1933_06A13B_QTR16F_B77W_A7-BAY,GE90-115B,215855.26,216820.98,7255.26,8220.984707145148,3.4816954384549006,5.259376588123124,35.88,613.98,986.75,0.0,1268.82,0.0,149.77
2022_03_03_2005_06A079_QTR09M_B77W_A7-BAL,GE90-115B,216749.93,218229.67,8149.93,9629.673308825742,16.852830237572523,16.098289514037038,24.91,643.2,1392.62,0.0,1516.76,0.0,103.76
2022_03_03_2014_06A1C0_QTR1189_B77W_A7-BEJ,GE90-115B,222898.69,225087.38,14298.69,16487.382283484174,2.518904919282163,2.7904138647587167,33.87,1037.49,3377.76,0.0,1620.38,0.0,114.74
2022_03_03_2020_896317_UAE860_B77W_A6-ENU,GE90-115B,219505.03,220435.95,10905.03,11835.949331419288,15.323268383630998,13.208972090767869,21.41,936.72,1688.81,0.0,1847.71,0.0,95.58
2022_03_03_2021_896453_UAE2822_B77W_A6-EQD,GE90-115B,216767.56,217739.84,8167.56,9139.837887248588,4.965521083322012,4.620737998752655,21.15,756.65,923.26,0.0,1548.11,0.0,63.87
2022_03_03_2041_89611A_UAE2801_B77W_A6-ECS,GE90-115B,226434.15,235239.55,17834.15,26639.549248318537,1.3555328526693848,1.2900049719909303,41.23,834.94,6416.99,0.0,1644.67,0.0,163.1
2022_03_03_2142_896120_UAE853_B77W_A6-ECY,GE90-115B,219579.15,222404.28,10979.15,13804.27918049407,8.395990744191076,14.330224851618272,41.36,784.79,2395.84,0.0,1635.46,0.0,77.41
2022_03_03_2217_89630F_UAE2815_B77W_A6-ENM,GE90-115B,220217.94,223460.79,11617.94,14860.79297473652,4.047932208593759,6.031529545265067,35.59,759.15,2989.15,0.0,1498.36,0.0,105.16
2022_03_03_2235_89621A_UAE866_B77W_A6-EGY,GE90-115B,214263.9,215394.77,5663.9,6794.774918595875,1.8475182657570763,2.025426800284522,33.76,442.05,935.42,0.0,972.39,0.0,59.83
2022_03_03_2236_896307_UAE835_B77W_A6-ENE,GE90-115B,216398.89,218460.35,7798.89,9860.34551726775,2.490824592674051,2.9951725755632808,36.73,609.89,1310.13,0.0,1410.57,0.0,77.78
2022_03_03_2350_06A2C6_QTR28P_B77W_A7-BEW,GE90-115B,218315.48,219541.22,9715.48,10941.224363117613,4.7528385750685285,4.177400412718787,36.46,844.24,1471.5,0.0,1369.72,0.0,103.16
2022_03_03_2359_06A137_QTR25F_B77W_A7-BAU,GE90-115B,218635.21,219151.99,10035.21,10551.989666220277,15.195849795672622,18.731820469665116,42.08,895.98,1380.6,0.0,1437.05,0.0,101.11
2022_03_04_0100_89621A_UAE867_B77W_A6-EGY,GE90-115B,214402.88,215703.02,5802.88,7103.01983870082,1.8292251102436903,1.9930567814037685,28.08,412.53,961.77,0.0,1316.02,0.0,243.44
2022_03_04_0104_896307_UAE836_B77W_A6-ENE,GE90-115B,215220.79,216731.15,6620.79,8131.15127476473,4.129857783092954,3.7544639833317097,28.45,549.37,778.93,0.0,1714.87,0.0,36.82
2022_03_04_0109_896120_UAE854_B77W_A6-ECY,GE90-115B,218123.63,220142.25,9523.63,11542.251841691155,17.52495122971037,16.254116935037956,29.34,643.89,2169.88,0.0,1682.73,0.0,61.7
2022_03_04_0127_89611A_UAE2802_B77W_A6-ECS,GE90-115B,224603.64,230616.96,16003.64,22016.96469452823,1.5075121343798594,1.5404505003942601,35.57,788.84,5734.27,0.0,1249.42,0.0,34.34
2022_03_04_0216_89630F_UAE2816_B77W_A6-ENM,GE90-115B,219468.56,220484.96,10868.56,11884.956661264663,7.011476977747192,5.854667820304291,0.0,940.66,1853.87,0.0,1672.92,0.0,77.17
2022_03_04_0232_06A2C6_QTR02K_B77W_A7-BEW,GE90-115B,219484.54,220952.96,10884.54,12352.958071102055,4.284052141351356,5.733341339768602,21.95,939.84,1824.1,0.0,1360.92,0.0,194.97
2022_03_04_0248_06A137_QTR46M_B77W_A7-BAU,GE90-115B,216409.44,217754.38,7809.44,9154.378665457207,9.46732691345272,8.468615665904474,4.22,612.1,1615.25,0.0,1122.93,0.0,80.47
2022_03_04_0332_8963D5_UAE2819_B77W_A6-EPF,GE90-115B,221694.91,223345.82,13094.91,14745.815425598887,2.782120076355827,2.9133492845766584,44.44,1011.83,2662.26,0.0,1680.36,0.0,93.99
2022_03_04_0409_896452_UAE2827_B77W_A6-EQC,GE90-115B,216872.54,219727.93,8272.54,11127.929026217904,5.556703353186818,9.93076111050999,39.82,581.1,1725.39,0.0,1355.28,0.0,112.67
2022_03_04_0438_89631A_UAE837_B77W_A6-ENX,GE90-115B,216091.07,218179.95,7491.07,9579.947391309612,2.546537934740763,3.6543834230030883,39.2,585.21,1299.68,0.0,1238.41,0.0,47.9
2022_03_04_0532_06A2B3_QTR24W_B77W_A7-BEO,GE90-115B,216983.06,218262.46,8383.06,9662.455684560242,10.178259459959971,13.274577328225453,34.35,715.48,1200.08,0.0,1491.41,0.0,39.49
2022_03_04_0631_06A375_QTR8838_B77W_A7-BOD,GE90-115B,218254.89,218650.63,9654.89,10050.62884068708,9.284773453130176,10.794801154158016,32.98,906.59,1161.79,0.0,1429.85,0.0,75.74
2022_03_04_0653_896452_UAE2828_B77W_A6-EQC,GE90-115B,218706.51,219628.71,10106.51,11028.714148739171,14.380108286858352,12.225303331510718,26.03,984.88,770.1,0.0,2224.92,0.0,136.78
2022_03_04_0656_89631A_UAE838_B77W_A6-ENX,GE90-115B,215769.4,217457.66,7169.4,8857.659932607885,8.700167346059134,7.466712106430099,28.1,657.55,737.42,0.0,1440.91,0.0,86.02
2022_03_04_0730_8963D5_UAE2820_B77W_A6-EPF,GE90-115B,219796.13,220002.67,11196.13,11402.66685711468,5.219174736759801,4.348635118356814,0.0,1046.96,1537.46,0.0,1798.55,0.0,62.55
2022_03_04_0809_06A2B3_QTR04F_B77W_A7-BEO,GE90-115B,216094.84,217473.25,7494.84,8873.251150281663,12.98061719517948,12.314311602648853,17.31,562.88,1586.81,0.0,1142.95,0.0,4.02
2022_03_04_0954_8960D6_UAE9131_B77W_A6-EBO,GE90-115B,210871.85,211202.98,2271.85,2602.976304047863,2.5546637593238577,2.5064545461846373,37.27,135.4,392.34,0.0,445.2,0.0,46.89
2022_03_04_1033_89631A_UAE857_B77W_A6-ENX,GE90-115B,219717.65,222599.66,11117.65,13999.656380149328,5.846614525428771,7.424675804950999,37.64,779.95,2630.18,0.0,1404.33,0.0,62.59
2022_03_04_1151_70605C_KAC683_B77W_9K-AOJ,GE90-115B,218798.66,219675.32,10198.66,11075.3228237712,10.10868605283427,9.301582047347727,26.38,938.67,1244.93,0.0,1794.53,0.0,66.81
2022_03_04_1401_89631A_UAE858_B77W_A6-ENX,GE90-115B,218711.1,219967.78,10111.1,11367.776395946748,5.454020699340831,5.667570130940475,27.1,890.24,1401.27,0.0,1750.16,0.0,112.78
2022_03_04_1406_70605D_KAC685_B77W_9K-AOK,GE90-115B,218957.2,219782.25,10357.2,11182.254664413675,5.195059981058333,5.419684618725132,16.09,965.45,1321.15,0.0,1547.64,0.0,226.2
2022_03_04_1446_70605C_KAC684_B77W_9K-AOJ,GE90-115B,220820.29,222408.04,12220.29,13808.044634869839,4.320358071969374,5.872007503807824,32.99,969.31,2433.98,0.0,1525.57,0.0,101.0
2022_03_04_1507_06A19F_QTR1152_B77W_A7-BED,GE90-115B,214255.34,215480.12,5655.34,6880.115839585727,19.791744924229306,28.532198004509755,31.77,412.23,1000.01,0.0,1100.55,0.0,106.32
2022_03_04_1524_8964A5_UAE877_B77W_A6-EQM,GE90-115B,220831.63,222723.95,12231.63,14123.945123341331,3.875435392899042,4.36027818164317,34.59,963.91,2434.18,0.0,1526.77,0.0,150.92
2022_03_04_1606_89619A_UAE2817_B77W_A6-EGA,GE90-115B,220676.41,225082.08,12076.41,16482.08079910066,5.437725297728335,6.945578666591057,33.71,700.14,3637.05,0.0,1327.61,0.0,70.62
2022_03_04_1702_89621B_UAE859_B77W_A6-EGZ,GE90-115B,218878.24,223088.39,10278.24,14488.393644527041,4.5665422940732245,5.2294088101552285,37.44,642.96,2771.44,0.0,1256.55,0.0,83.38
2022_03_04_1708_06A19F_QTR1153_B77W_A7-BED,GE90-115B,213907.33,214798.11,5307.33,6198.110736115854,13.251287015170485,13.582367222679961,28.61,435.91,724.44,0.0,923.01,0.0,214.92
