Flight ID,Engine,TOW (kg),TOW2_OpenAP (kg),Fuel Burnt (kg) ,Fuel Burnt OpenAP (kg),Total Dust (g),Total Dust OPENAP (g),takeoff,climb,cruise,step climb,descent,landing,unknown
2022_10_08_1647_3C656F__A333_D-AIKO,Trent 772,158716.05,155418.76,8936.05,5638.757824142689,0.22727341799204803,0.18134961909468034,36.0,1280.0,820.0,0,1674.0,0.0,32.0
2022_10_08_1937_3C656F__A333_D-AIKO,Trent 772,158062.16,155504.61,8282.16,5724.6063635029295,0.19110927223920796,0.19164935553377108,32.0,1076.0,1032.0,0,1588.0,0.0,237.0
2022_10_08_2000_39644E__A332_F-GZCO,Trent 772,194629.0,184267.36,50429.0,40067.359000118595,0.12013573234345597,0.08425231032414006,60.0,1996.0,24348.0,0,1764.0,0.0,80.0
2022_10_08_2206_3C656F__A333_D-AIKO,Trent 772,190281.69,180854.1,40501.69,31074.096421244023,0.9879334810564488,0.6841010557184484,36.0,2072.0,18031.0,0,1660.0,0.0,84.0
2022_10_08_2239_3C64F4__A343_D-AIGT,CFM56-5C3,211538.82,162854.64,54538.82,5854.638767014056,0.674547630767374,0.14480610888051282,0.0,1604.0,14484.0,0,1800.0,0.0,140.0
2022_10_09_0839_39644E__A332_F-GZCO,Trent 772,205369.7,195676.47,61169.7,51476.4725482765,0.09523774600072392,0.08188010474876582,32.0,2344.0,30104.0,0,1608.0,0.0,136.0
2022_10_09_1000_3C656F__A333_D-AIKO,Trent 772,187441.26,178029.59,37661.26,28249.592844065963,0.9156506508162371,0.7473780854778059,52.0,1992.0,16504.0,0,1472.0,0.0,100.0
2022_10_09_1204_3C64F4__A343_D-AIGT,CFM56-5C3,268523.75,172087.26,111523.75,15087.261842608877,0.010796700498798523,0.00048010294770915247,72.0,1920.0,31772.0,0,1476.0,0.0,128.0
2022_10_09_1651_3C656F__A333_D-AIKO,Trent 772,156316.71,154097.17,6536.71,4317.1680045038,4.918036513631458,3.1181419586272745,4.0,960.0,676.0,0,980.0,0.0,80.0
2022_10_09_1909_3C656F__A333_D-AIKO,Trent 772,156981.69,154312.23,7201.69,4532.229046085222,1.1027632625766906,1.1374758120022164,36.0,1204.0,0.0,0,1612.0,0.0,24.0
2022_10_09_2009_39644E__A332_F-GZCO,Trent 772,207061.6,199960.44,62861.6,55760.44006207866,0.41561368050575,0.33153246175246526,0.0,2320.0,31344.0,0,1596.0,0.0,204.0
2022_10_09_2132_3C656F__A333_D-AIKO,Trent 772,188466.54,177945.56,38686.54,28165.558670928753,6.009596735966831,4.086621143673796,8.0,2140.0,16844.0,0,1492.0,0.0,96.0
2022_10_10_0003_3C64F4__A343_D-AIGT,CFM56-5C3,261447.44,169974.77,104447.44,12974.765771530352,0.1365442852964116,-0.0064273500364144445,0.0,1696.0,29960.0,0,1696.0,0.0,180.0
2022_10_10_1338_39644E__A332_F-GZCO,Trent 772,183710.1,174343.5,39510.1,30143.495202310216,0.82645089680536,0.6756945635968711,32.0,2196.0,17024.0,0,1564.0,0.0,212.0
2022_10_10_2155_39644E__A332_F-GZCO,Trent 772,182158.62,172691.0,37958.62,28490.999473914875,0.7960688867491418,0.493727976728858,52.0,2024.0,16320.0,0,2208.0,0.0,160.0
2022_10_11_1509_39644E__A332_F-GZCO,Trent 772,183574.42,173806.72,39374.42,29606.720717439,0.8712725558413934,0.8528572836002173,32.0,1984.0,17584.0,0,1620.0,0.0,232.0
2022_10_11_2041_3C656F__A333_D-AIKO,Trent 772,201703.18,192631.08,51923.18,42851.080221573226,0.35112001331049664,0.29995667973868123,48.0,2236.0,24412.0,0,2024.0,0.0,288.0
2022_10_11_2043_3C64F4__A343_D-AIGT,CFM56-5C3,276000.0,174504.82,126076.45,17504.823430666238,0.6424913015507888,0.12878452832456175,60.0,2396.0,35680.0,0,1332.0,0.0,188.0
2022_10_11_2303_39644E__A332_F-GZCO,Trent 772,184201.34,174195.72,40001.34,29995.721299406836,4.045766469843562,2.823003891131875,52.0,2288.0,16940.0,0,1600.0,0.0,240.0
2022_10_12_1007_39644E__A332_F-GZCO,Trent 772,186226.18,178951.28,42026.18,34751.275651107135,0.39806991417833315,0.3761420450269383,32.0,2168.0,18704.0,0,1508.0,0.0,212.0
2022_10_12_1602_3C64F4__A343_D-AIGT,CFM56-5C3,276000.0,175427.17,130513.55,18427.166431180198,1.3014260854397603,0.18157414315016127,48.0,2400.0,37028.0,0,1688.0,0.0,188.0
2022_10_12_1813_39644E__A332_F-GZCO,Trent 772,146271.46,145630.5,2071.46,1430.503730704386,0.349406428744603,0.25693224453038394,28.0,292.0,44.0,0,596.0,0.0,48.0
2022_10_12_2027_39644E__A332_F-GZCO,Trent 772,146608.19,146178.06,2408.19,1978.055786874765,0.33942040530418743,0.2896589574005441,24.0,264.0,356.0,0,632.0,0.0,20.0
2022_10_12_2049_3C656F__A333_D-AIKO,Trent 772,202409.06,191204.82,52629.06,41424.818786350865,0.2047885814884853,0.16638454804754213,28.0,1972.0,25965.0,0,1608.0,0.0,116.0
2022_10_12_2215_39644E__A332_F-GZCO,Trent 772,186261.12,177412.34,42061.12,33212.335394263966,0.9623605710190581,0.6913291031082242,40.0,2316.0,18248.0,0,1532.0,0.0,124.0
2022_10_13_0900_39644E__A332_F-GZCO,Trent 772,198807.93,188619.55,54607.93,44419.54855570577,0.9161177482963965,0.7154139574919006,36.0,2208.0,26420.0,0,1568.0,0.0,168.0
2022_10_13_1948_39644E__A332_F-GZCO,Trent 772,193842.44,183790.79,49642.44,39590.78963461036,2.8127630272257536,2.405302373834334,60.0,1800.0,24240.0,0,2320.0,0.0,224.0
2022_10_13_2036_3C656F__A333_D-AIKO,Trent 772,201622.98,190944.74,51842.98,41164.74372326023,0.1102226817057084,0.09227651518992108,32.0,2280.0,24380.0,0,1884.0,0.0,148.0
2022_10_14_1245_39644E__A332_F-GZCO,Trent 772,200214.5,189311.06,56014.5,45111.05680398143,0.08956792862482489,0.07821259220159983,28.0,2328.0,26924.0,0,1724.0,0.0,92.0
2022_10_14_2100_3C656F__A333_D-AIKO,Trent 772,203647.46,192131.71,53867.46,42351.71079394217,0.08345047108438228,0.0648842503177199,28.0,2248.0,25908.0,0,1488.0,0.0,112.0
2022_10_14_2328_39644E__A332_F-GZCO,Trent 772,201163.86,189621.53,56963.86,45421.533855281814,0.39294445634273373,0.33737425409913946,32.0,2736.0,26156.0,0,1776.0,0.0,204.0
2022_10_15_1153_39644E__A332_F-GZCO,Trent 772,184964.5,177913.82,40764.5,33713.82097940996,1.53443997616826,1.5742364822245087,28.0,1828.0,19028.0,0,1348.0,0.0,308.0
2022_10_15_1553_3C64F4__A343_D-AIGT,CFM56-5C3,247950.7,168161.85,90950.7,11161.848905776189,0.007946815243688822,0.0006806757417613947,36.0,1720.0,25664.0,0,1572.0,0.0,188.0
2022_10_15_1950_39644E__A332_F-GZCO,Trent 772,146519.78,145923.05,2319.78,1723.0510277417218,2.2385961281520843,1.675685466325948,32.0,240.0,352.0,0,532.0,0.0,100.0
2022_10_15_2215_39644E__A332_F-GZCO,Trent 772,180648.24,170864.7,36448.24,26664.697230650134,3.1829768115008146,2.229330208473442,40.0,2056.0,15168.0,0,2576.0,0.0,248.0
2022_10_16_0249_3C64F4__A343_D-AIGT,CFM56-5C3,235697.15,165836.9,78697.15,8836.901924395186,0.013192708496731143,0.0015937740363822144,92.0,1752.0,21688.0,0,1624.0,0.0,172.0
2022_10_16_0911_3C656F__A333_D-AIKO,Trent 772,210656.42,200198.62,60876.42,50418.6241990031,0.02399857165704341,0.018838183147037873,28.0,2408.0,29680.0,0,1720.0,0.0,184.0
2022_10_16_1357_39644E__A332_F-GZCO,Trent 772,186272.58,177513.29,42072.58,33313.28951045315,0.6085928722334099,0.48463438265004355,32.0,2400.0,18056.0,0,1380.0,0.0,172.0
2022_10_16_2013_3C64F4__A343_D-AIGT,CFM56-5C3,276000.0,175453.16,138769.66,18453.16258169314,0.18859656166695735,0.0339522842621765,44.0,2324.0,39744.0,0,1580.0,0.0,152.0
2022_10_16_2110_3C656F__A333_D-AIKO,Trent 772,205178.52,194935.71,55398.52,45155.70895737225,0.09016996298056289,0.08427690651252635,20.0,2116.0,27226.0,0,1648.0,0.0,212.0
2022_10_16_2226_39644E__A332_F-GZCO,Trent 772,180088.39,170705.82,35888.39,26505.82107250626,1.3045316892983079,1.0936695866055446,44.0,1940.0,15392.0,0,1992.0,0.0,172.0
2022_10_17_0935_3C656F__A333_D-AIKO,Trent 772,199090.9,190836.41,49310.9,41056.40555704564,0.4248563328627583,0.29003771471790657,28.0,1892.0,24132.0,0,1520.0,0.0,240.0
2022_10_17_1342_39644E__A332_F-GZCO,Trent 772,184247.13,176098.75,40047.13,31898.752498343714,2.4716632577828204,1.7868123209756583,36.0,2084.0,17740.0,0,1508.0,0.0,144.0
2022_10_17_1607_3C64F4__A343_D-AIGT,CFM56-5C3,276000.0,175805.94,146851.1,18805.936150881917,0.6225238242629367,-0.25901931946502493,56.0,2516.0,41892.0,0,1916.0,0.0,384.0
2022_10_17_1938_3C656F__A333_D-AIKO,Trent 772,197742.16,191066.0,47962.16,41285.9986421426,1.1928852688612586,1.0431002488300494,0.0,1780.0,23664.0,0,1904.0,0.0,120.0
2022_10_17_2222_39644E__A332_F-GZCO,Trent 772,180564.65,171221.79,36364.65,27021.790292791942,1.3207201908260617,0.982797202106083,36.0,1712.0,16596.0,0,1584.0,0.0,124.0
2022_10_18_1147_3C656F__A333_D-AIKO,Trent 772,203851.84,195235.25,54071.84,45455.25008396072,0.3255884211766957,0.26228195201267857,60.0,2054.0,26278.0,0,2068.0,0.0,260.0
2022_10_18_2118_39644E__A332_F-GZCO,Trent 772,184944.04,174849.6,40744.04,30649.599896717726,0.1696469276489007,0.1429950973407203,20.0,1844.0,18888.0,0,1676.0,0.0,300.0
2022_10_18_2220_3C656F__A333_D-AIKO,Trent 772,197479.05,187960.92,47699.05,38180.9217622852,0.0093926153306842,0.007272071016857941,36.0,1852.0,23136.0,0,1712.0,0.0,296.0
2022_10_19_0841_39644E__A332_F-GZCO,Trent 772,187695.62,177816.14,43495.62,33616.14123933326,1.2039415528943322,0.8940994693077439,32.0,2552.0,18516.0,0,1236.0,0.0,164.0
2022_10_19_0921_3C656F__A333_D-AIKO,Trent 772,208446.61,197812.54,58666.61,48032.53943001933,0.062499176079113934,0.0519326427699064,44.0,2120.0,29210.0,0,1525.0,0.0,192.0
2022_10_19_1635_39644E__A332_F-GZCO,Trent 772,155341.84,151302.35,11141.84,7102.351711568882,0.6361220242170378,0.47580905460271417,0.0,1580.0,1408.0,0,1584.0,0.0,72.0
2022_10_19_2016_3C64F4__A343_D-AIGT,CFM56-5C3,276000.0,175378.09,134448.34,18378.09000996765,0.27179083676668453,0.04942456061545724,68.0,2352.0,38228.0,0,1860.0,0.0,436.0
2022_10_19_2103_3C656F__A333_D-AIKO,Trent 772,204744.76,194398.23,54964.76,44618.23022402582,0.1872404715095735,0.26638493751853104,20.0,2028.0,27190.0,0,1760.0,0.0,228.0
2022_10_19_2153_39644E__A332_F-GZCO,Trent 772,184486.08,176826.27,40286.08,32626.271439574142,1.9121271705755312,1.5367562483305592,0.0,1788.0,18856.0,0,1888.0,0.0,92.0
2022_10_20_0939_39644E__A332_F-GZCO,Trent 772,184545.22,177027.54,40345.22,32827.535243074686,1.6238181784199557,1.2692381211679094,28.0,1836.0,18688.0,0,1704.0,0.0,108.0
2022_10_20_1618_3C64F4__A343_D-AIGT,CFM56-5C3,276000.0,176439.15,152711.22,19439.153283599262,1.1296366771930917,-0.15768916064092472,56.0,2708.0,43512.0,0,1544.0,0.0,356.0
2022_10_20_1720_39644E__A332_F-GZCO,Trent 772,146054.58,145649.87,1854.58,1449.8729491050394,0.2131550609350584,0.1714524879034877,28.0,120.0,528.0,0,360.0,0.0,60.0
2022_10_20_1954_39644E__A332_F-GZCO,Trent 772,146588.98,146098.68,2388.98,1898.6835266347398,0.18811336530120723,0.14441962500427713,32.0,284.0,248.0,0,612.0,0.0,44.0
2022_10_20_2203_39644E__A332_F-GZCO,Trent 772,186357.75,175542.98,42157.75,31342.97952517801,0.8060427518641458,0.6004431680928299,44.0,2176.0,18780.0,0,1328.0,0.0,196.0
2022_10_21_1009_3C656F__A333_D-AIKO,Trent 772,198081.24,187482.86,48301.24,37702.86064548843,2.929268768816849,2.331501994956099,20.0,2024.0,23096.0,0,1604.0,0.0,212.0
2022_10_21_1338_39644E__A332_F-GZCO,Trent 772,202894.03,192551.21,58694.03,48351.21198263262,0.03622296306936896,0.030246472053606723,24.0,2448.0,28216.0,0,1580.0,0.0,292.0
2022_10_21_1939_3C656F__A333_D-AIKO,Trent 772,199983.92,191710.2,50203.92,41930.20083473919,0.09215291371227426,0.07488767961130809,0.0,1996.0,24436.0,0,1708.0,0.0,156.0
2022_10_22_0037_39644E__A332_F-GZCO,Trent 772,196418.66,185273.75,52218.66,41073.750818231565,0.057633090551840994,0.04183948688861765,32.0,2304.0,24520.0,0,1872.0,0.0,216.0
2022_10_22_0900_3C656F__A333_D-AIKO,Trent 772,205747.62,195880.83,55967.62,46100.83237270912,0.04931953298064969,0.050267637638894365,28.0,2248.0,27010.0,0,2088.0,0.0,136.0
2022_10_22_1151_39644E__A332_F-GZCO,Trent 772,190010.58,181214.96,45810.58,37014.95751614902,0.023240733914443874,0.019980737504629153,32.0,2028.0,21512.0,0,1608.0,0.0,112.0
2022_10_22_1958_3C656F__A333_D-AIKO,Trent 772,199227.95,189163.63,49447.95,39383.62821793781,0.033747817034784564,0.024505768871006417,24.0,2084.0,23560.0,0,1848.0,0.0,108.0
2022_10_22_2116_39644E__A332_F-GZCO,Trent 772,184269.3,174158.87,40069.3,29958.871984032892,0.06015027073231649,0.048634843899373524,32.0,1984.0,17940.0,0,1912.0,0.0,172.0
2022_10_23_1140_3C656F__A333_D-AIKO,Trent 772,184021.23,176677.53,34241.23,26897.525611904915,0.5912517290644923,0.5080993018091217,24.0,1792.0,15040.0,0,1556.0,0.0,220.0
2022_10_23_1344_39644E__A332_F-GZCO,Trent 772,183676.75,181574.5,39476.75,37374.501060850016,0.37982772720523644,0.3752958334407252,24.0,1616.0,18912.0,0,1324.0,0.0,324.0
2022_10_23_1749_3C656F__A333_D-AIKO,Trent 772,155711.6,153973.36,5931.6,4193.36066219321,1.661029932240761,1.2149603030365406,0.0,688.0,1144.0,0,1080.0,0.0,68.0
2022_10_23_2048_3C656F__A333_D-AIKO,Trent 772,157276.3,154668.65,7496.3,4888.6504363951735,2.8027077009171157,1.93694076555726,52.0,1096.0,552.0,0,1356.0,0.0,16.0
2022_10_23_2215_39644E__A332_F-GZCO,Trent 772,180233.53,170713.67,36033.53,26513.670626253414,1.2182194732776688,0.8840901737512539,36.0,1848.0,15828.0,0,1964.0,0.0,132.0
2022_10_23_2305_3C656F__A333_D-AIKO,Trent 772,190030.88,179917.73,40250.88,30137.72677019299,2.052380351327567,1.4721358576529742,0.0,1992.0,18228.0,0,1776.0,0.0,88.0
2022_10_24_0924_39644E__A332_F-GZCO,Trent 772,200049.87,189478.84,55849.87,45278.8351720543,0.029125611166592888,0.02395927145160499,24.0,2188.0,27208.0,0,1848.0,0.0,180.0
2022_10_24_2005_39644E__A332_F-GZCO,Trent 772,194279.81,183120.39,50079.81,38920.39269884207,0.09286422570733513,0.07104071701291817,56.0,1964.0,24140.0,0,1932.0,0.0,228.0
2022_10_25_0852_39644E__A332_F-GZCO,Trent 772,204894.58,193405.85,60694.58,49205.849106583955,0.06563709392954593,0.04862112824017907,28.0,2516.0,29160.0,0,1928.0,0.0,168.0
2022_10_25_2007_39644E__A332_F-GZCO,Trent 772,211791.58,203114.1,67591.58,58914.098947812716,0.16156599292234958,0.15269998329918508,12.0,2980.0,32012.0,0,1960.0,0.0,296.0
2022_10_25_2048_3C64F4__A343_D-AIGT,CFM56-5C3,276000.0,174577.79,123600.34,17577.78777062577,0.06527921416763678,0.009423885337445002,56.0,1976.0,35484.0,0,1576.0,0.0,96.0
2022_10_26_1432_39644E__A332_F-GZCO,Trent 772,180928.26,171061.3,36728.26,26861.30299977928,3.049291864781751,2.7503364006221136,32.0,2348.0,14860.0,0,1444.0,0.0,168.0
2022_10_26_1556_3C64F4__A343_D-AIGT,CFM56-5C3,276000.0,174886.31,132947.46,17886.30681517239,0.17594958563614277,0.022626486160056778,60.0,2272.0,37964.0,0,1584.0,0.0,192.0
2022_10_26_2131_39644E__A332_F-GZCO,Trent 772,152927.42,150625.38,8727.42,6425.377644138974,5.985507679846731,4.257185048350241,8.0,1104.0,1404.0,0,1520.0,0.0,44.0
2022_10_27_0003_39644E__A332_F-GZCO,Trent 772,184531.94,174335.81,40331.94,30135.81355174084,1.2607269076243968,0.943122219316123,32.0,2172.0,17488.0,0,1940.0,0.0,208.0
2022_10_27_1149_3C64F4__A343_D-AIGT,CFM56-5C3,271575.24,173182.15,114575.24,16182.149469538694,0.0954887968413287,0.024285360789190934,84.0,1936.0,32692.0,0,1324.0,0.0,216.0
2022_10_27_1203_39644E__A332_F-GZCO,Trent 772,185109.62,174910.06,40909.62,30710.062270807335,3.2079891504133835,2.4369903646695588,32.0,2144.0,18024.0,0,1596.0,0.0,296.0
2022_10_27_1951_39644E__A332_F-GZCO,Trent 772,146427.37,145906.68,2227.37,1706.6828395477692,1.5857081098490193,1.2397219575318827,36.0,256.0,232.0,0,580.0,0.0,40.0
2022_10_27_2218_39644E__A332_F-GZCO,Trent 772,181721.86,171601.11,37521.86,27401.114972810436,2.5057875128747606,1.80446091835813,32.0,2100.0,16008.0,0,1856.0,0.0,148.0
2022_10_28_0006_3C64F4__A343_D-AIGT,CFM56-5C3,262856.09,170361.89,105856.09,13361.891979051106,1.1175981490345317,-0.2191982294569276,0.0,1664.0,30428.0,0,1824.0,0.0,168.0
2022_10_28_1203_39644E__A332_F-GZCO,Trent 772,180054.58,171021.76,35854.58,26821.76096744284,0.8647820658243387,0.7487426293736885,32.0,1832.0,15908.0,0,1556.0,0.0,168.0
2022_10_28_1255_3C64F4__A343_D-AIGT,CFM56-5C3,276000.0,174358.59,125781.56,17358.58855370123,2.070009183782921,0.6666762698364496,68.0,2312.0,35664.0,0,1540.0,0.0,172.0
